 ID do carro  | Horario de Chegada | Tempo de Servico 
6439 | 20 | 22
6440 | 25 | 21
6441 | 28 | 22
6442 | 17 | 17
6443 | 22 | 20
6444 | 20 | 19
6445 | 18 | 18
6446 | 27 | 22
6447 | 16 | 21
6448 | 18 | 23
6449 | 16 | 16
6450 | 18 | 28
6451 | 14 | 22
6452 | 29 | 23
6453 | 15 | 26
6454 | 17 | 18
6455 | 24 | 16
6456 | 25 | 19
6457 | 12 | 22
6458 | 15 | 24
6459 | 20 | 15
6460 | 11 | 17
6461 | 15 | 19
6462 | 17 | 17
6463 | 28 | 19
6464 | 19 | 24
6465 | 23 | 21
6466 | 18 | 19
6467 | 15 | 21
6468 | 14 | 23
6469 | 18 | 17
6470 | 8 | 18
6471 | 17 | 21
6472 | 27 | 15
6473 | 12 | 17
6474 | 19 | 22
6475 | 16 | 20
6476 | 16 | 20
6477 | 23 | 21
6478 | 15 | 21
6479 | 17 | 18
6480 | 16 | 14
6481 | 25 | 15
6482 | 21 | 10
6483 | 16 | 19
6484 | 16 | 13
6485 | 20 | 21
6486 | 16 | 22
6487 | 22 | 21
6488 | 20 | 21
6489 | 12 | 18
6490 | 22 | 21
6491 | 14 | 12
6492 | 16 | 10
6493 | 19 | 12
6494 | 15 | 26
6495 | 22 | 18
6496 | 23 | 18
6497 | 23 | 25
6498 | 24 | 22
6499 | 15 | 13
6500 | 15 | 17
6501 | 16 | 19
6502 | 26 | 19
6503 | 23 | 25
6504 | 22 | 24
6505 | 15 | 15
6506 | 15 | 18
6507 | 19 | 16
6508 | 28 | 18
6509 | 17 | 18
6510 | 25 | 17
6511 | 24 | 23
6512 | 21 | 19
6513 | 15 | 18
6514 | 21 | 21
6515 | 21 | 24
6516 | 13 | 19
6517 | 21 | 25
6518 | 33 | 23
6519 | 25 | 20
6520 | 18 | 14
6521 | 24 | 21
6522 | 13 | 18
6523 | 22 | 21
6524 | 23 | 23
6525 | 15 | 17
6526 | 14 | 16
6527 | 20 | 24
6528 | 17 | 22
6529 | 23 | 24
6530 | 12 | 24
6531 | 18 | 19
6532 | 13 | 15
6533 | 18 | 20
6534 | 24 | 19
6535 | 19 | 16
6536 | 23 | 28
6537 | 21 | 18
6538 | 20 | 19
6539 | 12 | 13
6540 | 20 | 29
6541 | 24 | 14
6542 | 16 | 12
6543 | 23 | 15
6544 | 21 | 15
6545 | 17 | 13
6546 | 16 | 16
6547 | 15 | 25
6548 | 20 | 13
6549 | 27 | 18
6550 | 14 | 12
6551 | 21 | 20
6552 | 24 | 20
6553 | 19 | 23
6554 | 17 | 15
6555 | 24 | 21
6556 | 25 | 17
6557 | 24 | 19
6558 | 22 | 24
6559 | 16 | 19
6560 | 21 | 15
6561 | 31 | 21
6562 | 16 | 15
6563 | 19 | 17
6564 | 22 | 30
6565 | 21 | 17
6566 | 17 | 26
6567 | 25 | 11
6568 | 20 | 13
6569 | 26 | 16
6570 | 22 | 26
6571 | 22 | 20
6572 | 21 | 16
6573 | 21 | 20
6574 | 22 | 24
6575 | 17 | 25
6576 | 25 | 23
6577 | 27 | 15
6578 | 16 | 21
6579 | 22 | 21
6580 | 14 | 18
6581 | 23 | 13
6582 | 11 | 26
6583 | 28 | 25
6584 | 19 | 14
6585 | 17 | 23
6586 | 15 | 17
6587 | 19 | 20
6588 | 15 | 25
6589 | 21 | 18
6590 | 23 | 26
6591 | 22 | 24
6592 | 26 | 18
6593 | 17 | 20
6594 | 20 | 14
6595 | 11 | 16
6596 | 16 | 25
6597 | 16 | 21
6598 | 23 | 20
6599 | 15 | 14
6600 | 23 | 24
6601 | 14 | 23
6602 | 19 | 17
6603 | 19 | 19
6604 | 17 | 19
6605 | 22 | 19
6606 | 17 | 25
6607 | 23 | 19
6608 | 24 | 18
6609 | 17 | 20
6610 | 20 | 19
6611 | 26 | 15
6612 | 23 | 18
6613 | 22 | 13
6614 | 18 | 16
6615 | 17 | 20
6616 | 10 | 16
6617 | 18 | 14
6618 | 19 | 12
6619 | 18 | 25
6620 | 24 | 18
6621 | 27 | 13
6622 | 21 | 22
6623 | 20 | 18
6624 | 25 | 26
6625 | 30 | 25
6626 | 12 | 18
6627 | 18 | 27
6628 | 23 | 23
6629 | 20 | 15
6630 | 12 | 15
6631 | 27 | 24
6632 | 20 | 23
6633 | 22 | 24
6634 | 23 | 18
6635 | 20 | 29
6636 | 29 | 19
6637 | 19 | 20
6638 | 31 | 21
6639 | 14 | 16
6640 | 30 | 19
6641 | 20 | 16
6642 | 29 | 14
6643 | 23 | 20
6644 | 11 | 16
6645 | 16 | 21
6646 | 15 | 19
6647 | 23 | 12
6648 | 21 | 15
6649 | 20 | 23
6650 | 27 | 27
6651 | 15 | 28
6652 | 24 | 21
6653 | 14 | 25
6654 | 27 | 33
6655 | 16 | 18
6656 | 20 | 13
6657 | 10 | 28
6658 | 18 | 21
6659 | 18 | 23
6660 | 23 | 13
6661 | 21 | 16
6662 | 22 | 25
6663 | 23 | 24
6664 | 27 | 13
6665 | 17 | 22
6666 | 22 | 18
6667 | 26 | 20
6668 | 31 | 18
6669 | 23 | 17
6670 | 20 | 14
6671 | 17 | 17
6672 | 17 | 22
6673 | 15 | 31
6674 | 10 | 25
6675 | 21 | 19
6676 | 24 | 23
6677 | 17 | 29
6678 | 21 | 14
6679 | 19 | 17
6680 | 14 | 20
6681 | 27 | 15
6682 | 25 | 24
6683 | 20 | 21
6684 | 16 | 21
6685 | 24 | 15
6686 | 16 | 22
6687 | 21 | 19
6688 | 22 | 13
6689 | 15 | 17
6690 | 20 | 22
6691 | 18 | 15
6692 | 17 | 21
6693 | 26 | 13
6694 | 22 | 20
6695 | 16 | 19
6696 | 17 | 24
6697 | 18 | 15
6698 | 23 | 13
6699 | 19 | 18
6700 | 15 | 11
6701 | 15 | 21
6702 | 21 | 17
6703 | 26 | 16
6704 | 23 | 16
6705 | 25 | 19
6706 | 22 | 17
6707 | 26 | 17
6708 | 15 | 25
6709 | 21 | 14
6710 | 22 | 22
6711 | 18 | 21
6712 | 15 | 25
6713 | 16 | 18
6714 | 21 | 18
6715 | 15 | 14
6716 | 25 | 16
6717 | 27 | 18
6718 | 24 | 14
6719 | 15 | 25
6720 | 18 | 15
6721 | 15 | 13
6722 | 15 | 22
6723 | 19 | 13
6724 | 15 | 19
6725 | 20 | 26
6726 | 19 | 23
6727 | 21 | 20
6728 | 22 | 13
6729 | 20 | 9
6730 | 16 | 20
6731 | 20 | 18
6732 | 19 | 16
6733 | 21 | 21
6734 | 27 | 20
6735 | 20 | 18
6736 | 20 | 16
6737 | 21 | 20
6738 | 10 | 25
6739 | 18 | 21
6740 | 17 | 23
6741 | 23 | 16
6742 | 15 | 20
6743 | 21 | 11
6744 | 25 | 18
6745 | 21 | 15
6746 | 18 | 20
6747 | 24 | 15
6748 | 20 | 16
6749 | 23 | 18
6750 | 15 | 11
6751 | 20 | 25
6752 | 21 | 20
6753 | 20 | 18
6754 | 20 | 17
6755 | 17 | 26
6756 | 17 | 19
6757 | 18 | 15
6758 | 14 | 16
6759 | 26 | 21
6760 | 14 | 18
6761 | 16 | 23
6762 | 24 | 21
6763 | 15 | 19
6764 | 21 | 18
6765 | 22 | 28
6766 | 21 | 17
6767 | 21 | 13
6768 | 19 | 23
6769 | 16 | 16
6770 | 13 | 22
6771 | 19 | 17
6772 | 11 | 20
6773 | 17 | 13
6774 | 30 | 13
6775 | 22 | 19
6776 | 23 | 25
6777 | 23 | 20
6778 | 23 | 21
6779 | 15 | 15
6780 | 24 | 20
6781 | 15 | 19
6782 | 19 | 20
6783 | 23 | 24
6784 | 21 | 16
6785 | 20 | 16
6786 | 22 | 20
6787 | 23 | 27
6788 | 14 | 20
6789 | 26 | 14
6790 | 13 | 17
6791 | 17 | 21
6792 | 17 | 19
6793 | 21 | 16
6794 | 21 | 28
6795 | 16 | 18
6796 | 22 | 16
6797 | 21 | 19
6798 | 25 | 19
6799 | 30 | 27
6800 | 17 | 10
6801 | 25 | 18
6802 | 24 | 9
6803 | 18 | 18
6804 | 20 | 11
6805 | 28 | 12
6806 | 20 | 21
6807 | 23 | 11
6808 | 25 | 10
6809 | 20 | 27
6810 | 24 | 26
6811 | 25 | 24
6812 | 13 | 23
6813 | 22 | 18
6814 | 12 | 16
6815 | 31 | 16
6816 | 12 | 18
6817 | 18 | 21
6818 | 19 | 15
6819 | 23 | 17
6820 | 18 | 17
6821 | 16 | 16
6822 | 17 | 15
6823 | 20 | 25
6824 | 23 | 17
6825 | 25 | 14
6826 | 17 | 19
6827 | 25 | 17
6828 | 21 | 22
6829 | 21 | 17
6830 | 26 | 18
6831 | 15 | 17
6832 | 14 | 14
6833 | 16 | 19
6834 | 20 | 18
6835 | 19 | 15
6836 | 13 | 15
6837 | 29 | 16
6838 | 21 | 12
6839 | 26 | 21
6840 | 23 | 17
6841 | 22 | 17
6842 | 27 | 24
6843 | 21 | 18
6844 | 17 | 17
6845 | 13 | 14
6846 | 24 | 23
6847 | 16 | 25
6848 | 21 | 22
6849 | 9 | 19
6850 | 20 | 21
6851 | 26 | 14
6852 | 31 | 9
6853 | 26 | 22
6854 | 20 | 19
6855 | 10 | 21
6856 | 18 | 12
6857 | 20 | 20
6858 | 17 | 15
6859 | 27 | 13
6860 | 15 | 18
6861 | 17 | 21
6862 | 17 | 18
6863 | 17 | 22
6864 | 20 | 14
6865 | 20 | 12
6866 | 17 | 26
6867 | 20 | 18
6868 | 15 | 18
6869 | 10 | 17
6870 | 17 | 22
6871 | 24 | 14
6872 | 20 | 16
6873 | 22 | 25
6874 | 13 | 18
6875 | 15 | 19
6876 | 24 | 23
6877 | 18 | 14
6878 | 30 | 24
6879 | 18 | 22
6880 | 24 | 22
6881 | 21 | 17
6882 | 20 | 21
6883 | 14 | 16
6884 | 21 | 16
6885 | 11 | 25
6886 | 19 | 16
6887 | 16 | 17
6888 | 22 | 16
6889 | 26 | 19
6890 | 20 | 24
6891 | 15 | 27
6892 | 17 | 24
6893 | 14 | 20
6894 | 24 | 25
6895 | 18 | 15
6896 | 21 | 18
6897 | 20 | 18
6898 | 17 | 19
6899 | 20 | 17
6900 | 18 | 24
6901 | 21 | 17
6902 | 12 | 23
6903 | 17 | 24
6904 | 17 | 24
6905 | 18 | 22
6906 | 17 | 11
6907 | 23 | 24
6908 | 19 | 16
6909 | 15 | 23
6910 | 27 | 29
6911 | 13 | 18
6912 | 27 | 21
6913 | 22 | 21
6914 | 21 | 17
6915 | 18 | 13
6916 | 17 | 19
6917 | 23 | 23
6918 | 24 | 25
6919 | 14 | 22
6920 | 19 | 15
6921 | 23 | 16
6922 | 22 | 18
6923 | 19 | 19
6924 | 14 | 17
6925 | 18 | 17
6926 | 17 | 14
6927 | 16 | 18
6928 | 34 | 18
6929 | 29 | 14
6930 | 24 | 20
6931 | 21 | 17
6932 | 13 | 22
6933 | 26 | 19
6934 | 18 | 19
6935 | 19 | 17
6936 | 23 | 15
6937 | 15 | 20
6938 | 23 | 15
6939 | 25 | 17
6940 | 10 | 15
6941 | 15 | 12
6942 | 22 | 16
6943 | 26 | 19
6944 | 21 | 16
6945 | 25 | 11
6946 | 13 | 22
6947 | 18 | 19
6948 | 27 | 16
6949 | 28 | 24
6950 | 19 | 21
6951 | 16 | 19
6952 | 13 | 20
6953 | 18 | 23
6954 | 22 | 13
6955 | 21 | 23
6956 | 20 | 16
6957 | 21 | 24
6958 | 12 | 17
6959 | 13 | 23
6960 | 23 | 24
6961 | 25 | 20
6962 | 18 | 15
6963 | 17 | 23
6964 | 11 | 23
6965 | 26 | 22
6966 | 19 | 18
6967 | 27 | 19
6968 | 24 | 25
6969 | 17 | 18
6970 | 17 | 21
6971 | 26 | 23
6972 | 15 | 23
6973 | 16 | 19
6974 | 18 | 10
6975 | 21 | 14
6976 | 25 | 24
6977 | 19 | 18
6978 | 18 | 22
6979 | 23 | 16
6980 | 22 | 16
6981 | 24 | 16
6982 | 20 | 27
6983 | 25 | 20
6984 | 18 | 23
6985 | 17 | 18
6986 | 29 | 22
6987 | 23 | 17
6988 | 19 | 19
6989 | 17 | 16
6990 | 13 | 26
6991 | 19 | 21
6992 | 21 | 17
6993 | 18 | 28
6994 | 24 | 23
6995 | 26 | 20
6996 | 17 | 19
6997 | 16 | 17
6998 | 16 | 20
6999 | 16 | 15
7000 | 13 | 17
7001 | 20 | 18
7002 | 24 | 16
7003 | 22 | 29
7004 | 13 | 16
7005 | 16 | 17
7006 | 16 | 20
7007 | 18 | 13
7008 | 25 | 13
7009 | 18 | 19
7010 | 15 | 21
7011 | 17 | 19
7012 | 23 | 24
7013 | 20 | 16
7014 | 21 | 15
7015 | 11 | 19
7016 | 17 | 13
7017 | 18 | 25
7018 | 19 | 13
7019 | 15 | 21
7020 | 23 | 20
7021 | 13 | 23
7022 | 18 | 22
7023 | 19 | 15
7024 | 24 | 24
7025 | 27 | 21
7026 | 13 | 15
7027 | 26 | 19
7028 | 20 | 19
7029 | 18 | 17
7030 | 25 | 21
7031 | 12 | 23
7032 | 29 | 30
7033 | 12 | 15
7034 | 13 | 17
7035 | 22 | 22
7036 | 18 | 12
7037 | 14 | 26
7038 | 28 | 16
7039 | 32 | 16
7040 | 19 | 19
7041 | 19 | 21
7042 | 18 | 17
7043 | 19 | 21
7044 | 18 | 24
7045 | 27 | 21
7046 | 17 | 15
7047 | 22 | 20
7048 | 27 | 16
7049 | 18 | 15
7050 | 19 | 19
7051 | 23 | 14
7052 | 19 | 17
7053 | 21 | 24
7054 | 17 | 23
7055 | 19 | 13
7056 | 16 | 15
7057 | 20 | 25
7058 | 27 | 23
7059 | 9 | 13
7060 | 21 | 12
7061 | 16 | 18
7062 | 16 | 16
7063 | 17 | 17
7064 | 20 | 20
7065 | 17 | 18
7066 | 17 | 16
7067 | 22 | 25
7068 | 21 | 20
7069 | 18 | 26
7070 | 9 | 17
7071 | 23 | 16
7072 | 15 | 25
7073 | 24 | 22
7074 | 17 | 21
7075 | 24 | 16
7076 | 17 | 19
7077 | 22 | 18
7078 | 26 | 23
7079 | 19 | 20
7080 | 24 | 25
7081 | 27 | 20
7082 | 23 | 18
7083 | 21 | 22
7084 | 21 | 20
7085 | 23 | 18
7086 | 23 | 23
7087 | 17 | 20
7088 | 23 | 16
7089 | 27 | 23
7090 | 17 | 23
7091 | 18 | 11
7092 | 13 | 24
7093 | 22 | 19
7094 | 17 | 13
7095 | 18 | 12
7096 | 18 | 12
7097 | 28 | 15
7098 | 18 | 17
7099 | 22 | 21
7100 | 21 | 18
7101 | 25 | 10
7102 | 30 | 17
7103 | 25 | 13
7104 | 21 | 20
7105 | 21 | 16
7106 | 18 | 20
7107 | 20 | 24
7108 | 22 | 16
7109 | 26 | 14
7110 | 17 | 16
7111 | 16 | 21
7112 | 19 | 28
7113 | 17 | 15
7114 | 18 | 16
7115 | 20 | 27
7116 | 24 | 16
7117 | 19 | 28
7118 | 12 | 18
7119 | 22 | 26
7120 | 22 | 11
7121 | 18 | 17
7122 | 21 | 21
7123 | 23 | 12
7124 | 18 | 17
7125 | 20 | 22
7126 | 18 | 17
7127 | 17 | 29
7128 | 21 | 22
7129 | 22 | 27
7130 | 19 | 24
7131 | 15 | 22
7132 | 23 | 18
7133 | 33 | 17
7134 | 21 | 17
7135 | 23 | 16
7136 | 10 | 19
7137 | 13 | 21
7138 | 17 | 11
7139 | 26 | 19
7140 | 15 | 17
7141 | 23 | 13
7142 | 22 | 18
7143 | 15 | 17
7144 | 22 | 14
7145 | 22 | 22
7146 | 21 | 26
7147 | 16 | 17
7148 | 16 | 17
7149 | 22 | 8
7150 | 29 | 11
7151 | 22 | 23
7152 | 15 | 18
7153 | 15 | 12
7154 | 17 | 18
7155 | 17 | 12
7156 | 25 | 15
7157 | 24 | 21
7158 | 18 | 17
7159 | 21 | 21
7160 | 18 | 15
7161 | 20 | 17
7162 | 27 | 11
7163 | 11 | 19
7164 | 20 | 14
7165 | 19 | 25
7166 | 20 | 14
7167 | 19 | 12
7168 | 19 | 18
7169 | 22 | 23
7170 | 20 | 12
7171 | 28 | 26
7172 | 18 | 17
7173 | 13 | 26
7174 | 21 | 15
7175 | 20 | 24
7176 | 12 | 17
7177 | 34 | 23
7178 | 21 | 22
7179 | 18 | 14
7180 | 25 | 15
7181 | 21 | 18
7182 | 22 | 20
7183 | 21 | 22
7184 | 21 | 22
7185 | 22 | 17
7186 | 14 | 24
7187 | 23 | 22
7188 | 10 | 22
7189 | 14 | 26
7190 | 14 | 13
7191 | 16 | 20
7192 | 17 | 24
7193 | 13 | 14
7194 | 17 | 14
7195 | 22 | 20
7196 | 17 | 24
7197 | 17 | 8
7198 | 25 | 16
7199 | 18 | 26
7200 | 21 | 18
7201 | 30 | 18
7202 | 24 | 15
7203 | 25 | 19
7204 | 20 | 24
7205 | 18 | 19
7206 | 25 | 23
7207 | 21 | 17
7208 | 22 | 22
7209 | 24 | 14
7210 | 30 | 23
7211 | 28 | 21
7212 | 14 | 14
7213 | 21 | 21
7214 | 20 | 23
7215 | 24 | 14
7216 | 21 | 23
7217 | 22 | 28
7218 | 25 | 20
7219 | 15 | 12
7220 | 17 | 19
7221 | 23 | 17
7222 | 22 | 12
7223 | 15 | 17
7224 | 21 | 16
7225 | 19 | 14
7226 | 20 | 21
7227 | 19 | 25
7228 | 21 | 23
7229 | 19 | 21
7230 | 20 | 21
7231 | 20 | 21
7232 | 23 | 23
7233 | 25 | 14
7234 | 28 | 21
7235 | 20 | 19
7236 | 23 | 19
7237 | 15 | 25
7238 | 24 | 16
7239 | 20 | 15
7240 | 17 | 18
7241 | 23 | 22
7242 | 21 | 17
7243 | 29 | 24
7244 | 23 | 20
7245 | 16 | 13
7246 | 15 | 16
7247 | 28 | 19
7248 | 15 | 17
7249 | 17 | 19
7250 | 20 | 21
7251 | 29 | 13
7252 | 26 | 23
7253 | 25 | 19
7254 | 18 | 16
7255 | 24 | 25
7256 | 21 | 22
7257 | 15 | 12
7258 | 23 | 14
7259 | 14 | 26
7260 | 17 | 27
7261 | 14 | 26
7262 | 20 | 20
7263 | 26 | 25
7264 | 18 | 26
7265 | 19 | 17
7266 | 19 | 19
7267 | 16 | 15
7268 | 13 | 21
7269 | 24 | 16
7270 | 17 | 25
7271 | 21 | 25
7272 | 19 | 15
7273 | 17 | 15
7274 | 20 | 18
7275 | 21 | 14
7276 | 18 | 23
7277 | 15 | 20
7278 | 17 | 18
7279 | 27 | 14
7280 | 15 | 15
7281 | 12 | 15
7282 | 17 | 16
7283 | 22 | 14
7284 | 21 | 15
7285 | 23 | 25
7286 | 14 | 18
7287 | 14 | 16
7288 | 19 | 16
7289 | 28 | 20
7290 | 15 | 20
7291 | 22 | 14
7292 | 19 | 23
7293 | 20 | 15
7294 | 23 | 9
7295 | 19 | 16
7296 | 12 | 26
7297 | 18 | 16
7298 | 17 | 17
7299 | 10 | 21
7300 | 21 | 13
7301 | 21 | 19
7302 | 21 | 17
7303 | 18 | 16
7304 | 20 | 27
7305 | 14 | 22
7306 | 26 | 22
7307 | 14 | 17
7308 | 16 | 18
7309 | 26 | 19
7310 | 29 | 20
7311 | 21 | 28
7312 | 26 | 20
7313 | 19 | 22
7314 | 14 | 15
7315 | 24 | 25
7316 | 24 | 23
7317 | 21 | 23
7318 | 22 | 22
7319 | 17 | 21
7320 | 14 | 20
7321 | 17 | 26
7322 | 28 | 21
7323 | 28 | 14
7324 | 24 | 16
7325 | 25 | 23
7326 | 18 | 19
7327 | 24 | 17
7328 | 18 | 20
7329 | 26 | 17
7330 | 20 | 21
7331 | 27 | 23
7332 | 26 | 15
7333 | 22 | 15
7334 | 25 | 20
7335 | 20 | 20
7336 | 18 | 19
7337 | 20 | 14
7338 | 14 | 15
7339 | 18 | 23
7340 | 22 | 20
7341 | 21 | 30
7342 | 19 | 24
7343 | 15 | 25
7344 | 17 | 18
7345 | 27 | 20
7346 | 19 | 15
7347 | 19 | 17
7348 | 22 | 14
7349 | 12 | 20
7350 | 16 | 12
7351 | 17 | 19
7352 | 27 | 15
7353 | 23 | 16
7354 | 19 | 19
7355 | 22 | 22
7356 | 25 | 21
7357 | 15 | 22
7358 | 27 | 16
7359 | 17 | 16
7360 | 21 | 25
7361 | 18 | 20
7362 | 13 | 16
7363 | 16 | 17
7364 | 26 | 20
7365 | 19 | 17
7366 | 15 | 16
7367 | 16 | 17
7368 | 19 | 15
7369 | 14 | 20
7370 | 26 | 14
7371 | 27 | 14
7372 | 15 | 17
7373 | 23 | 24
7374 | 19 | 18
7375 | 21 | 21
7376 | 17 | 26
7377 | 14 | 22
7378 | 19 | 27
7379 | 19 | 20
7380 | 28 | 14
7381 | 34 | 15
7382 | 15 | 16
7383 | 18 | 15
7384 | 16 | 14
7385 | 19 | 12
7386 | 28 | 27
7387 | 22 | 13
7388 | 16 | 15
7389 | 19 | 21
7390 | 18 | 26
7391 | 18 | 15
7392 | 20 | 15
7393 | 25 | 29
7394 | 15 | 20
7395 | 18 | 23
7396 | 18 | 17
7397 | 27 | 18
7398 | 24 | 22
7399 | 18 | 13
7400 | 12 | 25
7401 | 18 | 15
7402 | 14 | 22
7403 | 14 | 21
7404 | 19 | 16
7405 | 17 | 20
7406 | 25 | 18
7407 | 13 | 21
7408 | 25 | 26
7409 | 15 | 17
7410 | 19 | 20
7411 | 12 | 15
7412 | 16 | 21
7413 | 24 | 18
7414 | 22 | 22
7415 | 24 | 11
7416 | 26 | 24
7417 | 17 | 15
7418 | 26 | 24
7419 | 17 | 31
7420 | 18 | 27
7421 | 26 | 27
7422 | 10 | 26
7423 | 24 | 14
7424 | 21 | 20
7425 | 17 | 15
7426 | 30 | 15
7427 | 20 | 22
7428 | 29 | 20
7429 | 21 | 26
7430 | 18 | 16
7431 | 12 | 22
7432 | 23 | 25
7433 | 12 | 18
7434 | 22 | 16
7435 | 30 | 25
7436 | 21 | 18
7437 | 20 | 26
7438 | 19 | 17
7439 | 13 | 27
7440 | 19 | 20
7441 | 19 | 18
7442 | 26 | 26
7443 | 21 | 11
7444 | 21 | 30
7445 | 15 | 14
7446 | 16 | 18
7447 | 20 | 13
7448 | 11 | 19
7449 | 17 | 17
7450 | 15 | 18
7451 | 25 | 19
7452 | 23 | 18
7453 | 26 | 19
7454 | 22 | 17
7455 | 13 | 16
7456 | 21 | 21
7457 | 14 | 19
7458 | 22 | 21
7459 | 21 | 25
7460 | 16 | 25
7461 | 22 | 16
7462 | 17 | 23
7463 | 19 | 22
7464 | 24 | 20
7465 | 26 | 16
7466 | 15 | 26
7467 | 19 | 21
7468 | 18 | 20
7469 | 13 | 17
7470 | 21 | 15
7471 | 19 | 23
7472 | 23 | 20
7473 | 14 | 17
7474 | 14 | 14
7475 | 21 | 21
7476 | 20 | 19
7477 | 10 | 14
7478 | 16 | 20
7479 | 26 | 18
7480 | 24 | 24
7481 | 31 | 22
7482 | 13 | 19
7483 | 15 | 21
7484 | 24 | 20
7485 | 21 | 15
7486 | 23 | 21
7487 | 30 | 17
7488 | 13 | 13
7489 | 20 | 19
7490 | 17 | 12
7491 | 13 | 18
7492 | 22 | 15
7493 | 18 | 18
7494 | 31 | 27
7495 | 22 | 22
7496 | 25 | 17
7497 | 20 | 15
7498 | 18 | 18
7499 | 18 | 33
7500 | 15 | 18
7501 | 16 | 14
7502 | 18 | 12
7503 | 18 | 22
7504 | 15 | 16
7505 | 11 | 19
7506 | 14 | 13
7507 | 25 | 21
7508 | 16 | 19
7509 | 18 | 16
7510 | 26 | 17
7511 | 18 | 15
7512 | 17 | 21
7513 | 16 | 20
7514 | 28 | 17
7515 | 21 | 15
7516 | 18 | 21
7517 | 30 | 20
7518 | 19 | 21
7519 | 18 | 15
7520 | 22 | 15
7521 | 14 | 25
7522 | 17 | 22
7523 | 12 | 20
7524 | 15 | 16
7525 | 20 | 13
7526 | 26 | 20
7527 | 20 | 17
7528 | 23 | 21
7529 | 26 | 22
7530 | 19 | 15
7531 | 24 | 18
7532 | 16 | 21
7533 | 26 | 17
7534 | 21 | 15
7535 | 22 | 10
7536 | 20 | 21
7537 | 24 | 18
7538 | 15 | 16
7539 | 15 | 23
7540 | 25 | 15
7541 | 18 | 22
7542 | 15 | 26
7543 | 20 | 24
7544 | 19 | 17
7545 | 16 | 28
7546 | 15 | 17
7547 | 19 | 26
7548 | 16 | 19
7549 | 19 | 15
7550 | 18 | 21
7551 | 20 | 18
7552 | 16 | 26
7553 | 22 | 18
7554 | 24 | 22
7555 | 23 | 20
7556 | 19 | 24
7557 | 22 | 23
7558 | 23 | 15
7559 | 20 | 16
7560 | 20 | 18
7561 | 27 | 19
7562 | 19 | 15
7563 | 29 | 16
7564 | 17 | 17
7565 | 14 | 14
7566 | 27 | 21
7567 | 17 | 20
7568 | 18 | 14
7569 | 25 | 21
7570 | 13 | 17
7571 | 20 | 8
7572 | 25 | 24
7573 | 26 | 27
7574 | 17 | 10
7575 | 22 | 22
7576 | 25 | 15
7577 | 16 | 15
7578 | 28 | 17
7579 | 20 | 21
7580 | 18 | 24
7581 | 16 | 20
7582 | 18 | 16
7583 | 20 | 18
7584 | 20 | 17
7585 | 28 | 17
7586 | 11 | 22
7587 | 21 | 20
7588 | 20 | 16
7589 | 21 | 27
7590 | 15 | 12
7591 | 30 | 18
7592 | 17 | 19
7593 | 20 | 24
7594 | 19 | 19
7595 | 18 | 15
7596 | 22 | 19
7597 | 29 | 23
7598 | 17 | 21
7599 | 20 | 23
7600 | 19 | 20
7601 | 22 | 15
7602 | 12 | 20
7603 | 15 | 13
7604 | 13 | 17
7605 | 22 | 17
7606 | 18 | 18
7607 | 21 | 23
7608 | 19 | 17
7609 | 22 | 18
7610 | 26 | 20
7611 | 22 | 21
7612 | 15 | 18
7613 | 16 | 18
7614 | 25 | 24
7615 | 21 | 21
7616 | 14 | 18
7617 | 21 | 15
7618 | 19 | 18
7619 | 19 | 13
7620 | 16 | 16
7621 | 20 | 12
7622 | 17 | 20
7623 | 20 | 18
7624 | 15 | 22
7625 | 22 | 20
7626 | 22 | 15
7627 | 25 | 20
7628 | 29 | 23
7629 | 32 | 16
7630 | 16 | 18
7631 | 16 | 22
7632 | 16 | 14
7633 | 25 | 15
7634 | 17 | 24
7635 | 13 | 16
7636 | 28 | 15
7637 | 25 | 24
7638 | 14 | 15
7639 | 20 | 22
7640 | 27 | 27
7641 | 18 | 26
7642 | 21 | 18
7643 | 13 | 20
7644 | 25 | 27
7645 | 22 | 17
7646 | 17 | 20
7647 | 15 | 20
7648 | 21 | 18
7649 | 16 | 19
7650 | 19 | 17
7651 | 17 | 18
7652 | 17 | 25
7653 | 18 | 17
7654 | 21 | 22
7655 | 15 | 15
7656 | 17 | 14
7657 | 20 | 14
7658 | 21 | 18
7659 | 15 | 21
7660 | 16 | 11
7661 | 23 | 22
7662 | 24 | 16
7663 | 15 | 18
7664 | 19 | 18
7665 | 19 | 18
7666 | 23 | 21
7667 | 13 | 14
7668 | 19 | 23
7669 | 19 | 16
7670 | 28 | 27
7671 | 19 | 23
7672 | 28 | 12
7673 | 16 | 31
7674 | 12 | 27
7675 | 22 | 19
7676 | 20 | 24
7677 | 17 | 26
7678 | 16 | 20
7679 | 16 | 10
7680 | 22 | 18
7681 | 23 | 19
7682 | 30 | 23
7683 | 22 | 21
7684 | 24 | 19
7685 | 19 | 25
7686 | 18 | 18
7687 | 15 | 18
7688 | 24 | 18
7689 | 17 | 18
7690 | 22 | 18
7691 | 19 | 19
7692 | 21 | 15
7693 | 20 | 15
7694 | 17 | 19
7695 | 20 | 12
7696 | 12 | 18
7697 | 20 | 18
7698 | 15 | 20
7699 | 24 | 12
7700 | 19 | 18
7701 | 17 | 15
7702 | 21 | 16
7703 | 21 | 17
7704 | 20 | 20
7705 | 16 | 20
7706 | 20 | 17
7707 | 25 | 19
7708 | 23 | 14
